bigAccountId,application_date,dtmApproved,dtmFunded,OriginalInterestRate,mnyReserve,mnyDiscount,GEN11_ECNL
6105546,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.34887
6105547,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.155816
6105552,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.401855
6105556,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.337072
6105557,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.011757
6105558,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.047434
6105561,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.212199
6105565,10/6/2022,10/6/2022,29-06-2022,0.2049,936.47,698,0.072231
6105566,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.401334
6105567,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.181899
6105569,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.276198
6105571,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.134402
6105577,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.162369
6105578,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.28452
6105579,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.243247
6105580,10/6/2022,10/6/2022,7/7/2022,0.2099,0,1248,0.16505
6105581,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.256492
6105583,10/6/2022,10/6/2022,17-06-2022,0.2049,530.88,398,0.254965
6105584,10/6/2022,26-07-2022,NULL,NULL,NULL,NULL,0.069196
6105585,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.338153
6105587,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.268526
6105588,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.072095
6105589,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.217552
6105590,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.326034
6105595,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.253808
6105596,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.141281
6105597,10/6/2022,10/6/2022,22-06-2022,0.2049,1094.18,698,0.177262
6105599,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.267045
6105600,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.196613
6105601,10/6/2022,10/6/2022,15-06-2022,0.1849,0,398,0.153489
6105603,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.270463
6105606,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.07312
6105609,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.257998
6105612,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.139048
6105613,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.088065
6105615,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.315125
6105619,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.170143
6105620,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.251122
6105622,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.200364
6105623,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.105286
6105627,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.106941
6105631,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.152601
6105637,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.084293
6105638,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.18107
6105640,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.387484
6105643,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.135275
6105644,10/6/2022,10/6/2022,15-06-2022,0.159,0,575,0.090566
6105647,10/6/2022,10/6/2022,22-06-2022,0.2099,0,948,0.186992
6105649,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.083111
6105651,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.49
6105657,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.39252
6105658,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.443062
6105659,10/6/2022,10/6/2022,12/7/2022,0.2099,0,1398,0.218136
6105660,10/6/2022,10/6/2022,16-06-2022,0.1949,487.37,698,0.230458
6105662,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.248973
6105663,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.137526
6105671,10/6/2022,10/6/2022,24-06-2022,0.2049,2035.66,398,0.199454
6105672,10/6/2022,10/6/2022,20-06-2022,0.2099,0,648,0.375171
6105673,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.308255
6105675,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.158826
6105676,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.017023
6105677,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.316677
6105680,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.391477
6105683,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.386071
6105685,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,-0.017606
6105689,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.109611
6105690,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.163721
6105691,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.02372
6105694,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.143782
6105696,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.162545
6105701,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.037587
6105704,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.367078
6105705,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.153752
6105710,10/6/2022,10/6/2022,24-06-2022,0.2049,1488.5,398,0.202888
6105711,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.253531
6105713,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.022276
6105718,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.097413
6105720,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.137335
6105726,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.211652
6105728,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.339122
6105732,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.249043
6105734,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.10902
6105735,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.355612
6105738,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.13194
6105740,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.138566
6105744,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.259149
6105746,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.352995
6105751,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.232766
6105752,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.064239
6105754,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.353958
6105756,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.158159
6105759,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.125573
6105762,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.297989
6105763,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.104954
6105764,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.028475
6105765,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.210652
6105766,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.392009
6105768,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.167124
6105770,10/6/2022,10/6/2022,8/7/2022,0.2049,1039.5,398,0.230646
6105773,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.083326
6105774,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.329146
6105777,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.13932
6105786,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.195172
6105787,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.194053
6105788,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.229813
6105793,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.31993
6105795,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.332368
6105797,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.146397
6105798,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,-0.022797
6105800,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.188079
6105801,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.283445
6105802,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.048544
6105804,10/6/2022,10/6/2022,28-06-2022,0.1849,0,398,0.211668
6105805,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.148935
6105807,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.084426
6105808,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.380033
6105810,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.018584
6105811,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.266979
6105814,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.18727
6105816,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.32395
6105818,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.090463
6105819,10/6/2022,10/6/2022,20-07-2022,0.1749,0,698,0.18508
6105821,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.328617
6105822,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.122424
6105826,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.139062
6105828,10/6/2022,10/6/2022,17-06-2022,0.1849,250,398,0.307791
6105829,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.229814
6105831,10/6/2022,10/6/2022,21-06-2022,0.1499,2483.22,149,0.059605
6105833,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.164702
6105835,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.111418
6105837,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.230185
6105839,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.249243
6105840,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.083372
6105841,10/6/2022,10/6/2022,22-06-2022,0.1599,1870.85,149,-0.002928
6105845,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.09395
6105847,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.121427
6105848,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.265099
6105849,10/6/2022,10/6/2022,20-06-2022,0.2449,548.35,1148,0.361652
6105851,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.182225
6105858,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.075929
6105862,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.113285
6105863,10/6/2022,10/6/2022,27-06-2022,0.1549,0,248,0.127721
6105864,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.20861
6105866,10/6/2022,10/6/2022,27-06-2022,0.2099,0,1798,0.390538
6105868,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,-0.005772
6105869,10/6/2022,10/6/2022,23-06-2022,0.2099,250,648,0.327653
6105870,10/6/2022,10/6/2022,22-06-2022,0.1849,0,998,0.22114
6105874,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.03146
6105875,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.028447
6105876,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.233716
6105877,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.440734
6105878,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.038996
6105879,10/6/2022,10/6/2022,20-06-2022,0.2049,250,1648,0.200542
6105882,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.153005
6105883,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.350934
6105885,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.419723
6105886,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.214214
6105888,10/6/2022,10/6/2022,27-06-2022,0.2199,474.26,1248,0.311425
6105893,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.336712
6105894,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.264964
6105896,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.238255
6105897,10/6/2022,10/6/2022,17-06-2022,0.1549,1172.3,149,-0.003276
6105898,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.101999
6105902,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.232215
6105908,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.139182
6105912,10/6/2022,10/6/2022,15-06-2022,0.1999,0,2098,0.291792
6105917,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.115101
6105919,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.224069
6105921,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.363875
6105926,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.359075
6105927,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.109919
6105929,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.238597
6105930,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.005642
6105931,10/6/2022,10/6/2022,1/7/2022,0.2,1514.52,348,0.174454
6105932,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.39618
6105934,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.110956
6105936,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,-0.004416
6105938,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.327252
6105941,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.18074
6105944,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.179067
6105945,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.380315
6105946,10/6/2022,10/6/2022,27-06-2022,0.1799,1437.41,248,0.114366
6105949,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.194064
6105950,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.302773
6105951,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.243516
6105954,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.21465
6105956,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.188382
6105957,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.215786
6105958,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.16328
6105960,10/6/2022,9/8/2022,NULL,NULL,NULL,NULL,0.073195
6105965,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.119046
6105966,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.161504
6105967,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.213731
6105969,10/6/2022,10/6/2022,20-06-2022,0.1725,0,398,0.209179
6105971,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.079799
6105973,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.175952
6105974,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.172544
6105975,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.085004
6105977,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.095388
6105979,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.317234
6105980,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.154991
6105982,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.293477
6105983,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.346823
6105984,10/6/2022,10/6/2022,7/7/2022,0.2349,614.88,1148,0.409489
6105985,10/6/2022,10/6/2022,23-06-2022,0.2099,0,648,0.264303
6105988,10/6/2022,10/6/2022,30-06-2022,0.1699,718.2,149,0.095453
6105991,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.161388
6105992,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.228105
6105993,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.074705
6105998,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.076646
6105999,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.143098
6106000,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.009071
6106002,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.058317
6106005,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.075632
6106006,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.175366
6106007,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.347802
6106008,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.134727
6106013,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.009156
6106017,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.287144
6106020,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.175651
6106021,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.237145
6106022,10/6/2022,10/6/2022,28-06-2022,0.2199,523.32,648,0.353423
6106024,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.038508
6106025,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.359515
6106028,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.133992
6106029,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.095757
6106030,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.026834
6106031,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.222329
6106032,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.112797
6106035,10/6/2022,10/6/2022,28-06-2022,0.1849,0,398,0.182502
6106037,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.292623
6106049,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.296459
6106051,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.176771
6106055,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.094127
6106056,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.052842
6106060,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.397016
6106061,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.094431
6106062,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.347328
6106063,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.095047
6106064,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.311258
6106066,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.024491
6106068,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.109726
6106069,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.264869
6106072,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.165581
6106073,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.263675
6106077,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.286358
6106079,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.061234
6106081,10/6/2022,10/6/2022,29-06-2022,0.2049,1436.42,698,0.144275
6106086,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.136434
6106088,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.224178
6106090,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.136271
6106092,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.093791
6106095,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.241247
6106097,10/6/2022,10/6/2022,23-06-2022,0.2049,896.8,398,0.247062
6106099,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.139459
6106100,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.076298
6106103,10/6/2022,10/6/2022,12/7/2022,0.1749,0,1698,0.144556
6106106,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.161543
6106109,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.173078
6106110,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.153204
6106112,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.057752
6106115,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.205746
6106116,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.160779
6106118,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.189749
6106120,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.321957
6106123,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.377952
6106124,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.214085
6106125,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.441599
6106129,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.060267
6106132,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.02961
6106136,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.193895
6106137,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.130728
6106138,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.202402
6106139,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.219607
6106143,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.262685
6106144,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.205195
6106148,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.312663
6106150,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.27913
6106151,10/6/2022,10/6/2022,20-06-2022,0.1899,1812.89,698,0.245347
6106154,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.277964
6106157,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.188608
6106158,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.308265
6106160,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.185158
6106162,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.231167
6106164,10/6/2022,10/6/2022,24-06-2022,0.1749,0,248,0.115864
6106165,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.06426
6106166,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.189052
6106168,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.299949
6106172,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.295605
6106181,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.304918
6106183,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.07114
6106186,10/6/2022,10/6/2022,21-06-2022,0.1949,863.86,398,0.2526
6106188,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.446562
6106189,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.296282
6106193,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.086535
6106196,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.151971
6106197,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.250137
6106200,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.289977
6106203,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.208099
6106204,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.192148
6106206,10/6/2022,18-07-2022,28-07-2022,0.1799,0,848,0.181592
6106209,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.178324
6106212,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.215571
6106214,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.285785
6106218,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.261847
6106220,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.230998
6106221,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.329121
6106222,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.014143
6106228,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.196001
6106229,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.153135
6106230,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.285795
6106234,10/6/2022,10/6/2022,24-06-2022,0.185,216.72,698,0.206876
6106235,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.179743
6106236,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.101874
6106238,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.1573
6106241,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.164258
6106243,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.354785
6106245,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.107911
6106247,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.271677
6106248,10/6/2022,10/6/2022,17-06-2022,0.1849,0,398,0.130334
6106250,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.170618
6106252,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.126404
6106254,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.121289
6106257,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.134456
6106258,10/6/2022,10/6/2022,22-06-2022,0.1999,0,1148,0.255894
6106259,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.302662
6106260,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.07439
6106266,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.014726
6106267,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.347439
6106273,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.1092
6106274,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.193006
6106277,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.055004
6106279,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.333248
6106281,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.131319
6106282,10/6/2022,10/6/2022,23-06-2022,0.2099,250,898,0.261251
6106283,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.250649
6106285,10/6/2022,10/6/2022,11/7/2022,0.1749,0,698,0.133883
6106287,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.088085
6106290,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.26412
6106292,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.327536
6106294,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.343669
6106295,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.181782
6106298,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.082031
6106302,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.219664
6106304,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.167534
6106305,10/6/2022,27-07-2022,5/8/2022,0.2049,711.65,398,0.164465
6106307,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.04385
6106308,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.055795
6106313,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.146639
6106314,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.081328
6106317,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.153809
6106318,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.293154
6106320,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.166428
6106324,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.160359
6106325,10/6/2022,10/6/2022,NULL,NULL,NULL,NULL,0.222054
