bigAccountId,bigDealerId,dtmStampCreation,dtmFunded,intTerm,intOpenBKType,strTier,AmtFinanced,OriginalInterestRate,MaxFico
7596364,8050,31:42.4,00:00.0,66,NULL,B,15693.61,25,641
7597290,5585,11:45.7,00:00.0,72,NULL,B,20794.94,24,524
7586235,4531,09:10.4,00:00.0,66,NULL,D,14889.03,29.24,465
7585880,2928,59:13.6,00:00.0,72,NULL,B,25499.88,27.31,561
7618067,2136,02:24.4,00:00.0,72,NULL,D,26495,28.34,536
7603654,1548,34:01.6,00:00.0,60,NULL,B,20310.06,21,498
7584637,3355,08:58.5,00:00.0,72,NULL,B,17991.25,25.24,658
7562774,3871,12:25.1,00:00.0,72,NULL,B,16505.25,23.24,587
7602064,1827,40:12.8,00:00.0,72,NULL,B,26923.7,28.72,602
7620341,7636,26:47.6,00:00.0,72,NULL,C,20785.37,23.83,556
7620298,3456,18:55.5,00:00.0,72,NULL,B,17171.46,28.08,662
7633499,7283,40:57.6,00:00.0,72,NULL,B,22079,25.91,612
7570827,7398,39:04.4,00:00.0,60,NULL,C,32021.02,26.96,568
7479427,6703,57:31.1,00:00.0,60,7,A1,12575.4,18,606
7611654,4961,16:29.9,00:00.0,72,NULL,B,13890.93,24.1,NULL
7586934,4083,12:09.0,00:00.0,72,NULL,B,20164.94,25,558
7588556,2136,22:34.5,00:00.0,72,7,B,19784,29.43,528
7620458,4422,47:11.8,00:00.0,72,NULL,C,26078,25.74,586
7625810,1175,17:58.1,00:00.0,72,NULL,B,25188.58,26.97,491
7622581,2899,09:33.7,00:00.0,72,NULL,C,20803.2,25.74,482
7611753,5619,36:08.1,00:00.0,72,NULL,A,28325.49,23.13,537
7585934,1587,09:49.6,00:00.0,72,NULL,B,20363.94,23.24,590
7608889,6673,32:15.7,00:00.0,72,NULL,C,18855.72,26.74,491
7587369,6640,31:21.7,00:00.0,72,NULL,D,21627.94,24,596
7585808,1504,43:16.5,00:00.0,72,NULL,C,31012.77,27.4,513
7614639,6469,16:33.9,00:00.0,72,NULL,B,27541.02,26.32,626
7627341,7847,36:21.8,00:00.0,72,7,B,14468.75,25.79,557
7592786,5429,13:23.3,00:00.0,72,NULL,B,20938.09,26.92,482
7617374,2999,59:44.0,00:00.0,72,NULL,B,23923.81,23.5,621
7614331,2814,49:40.4,00:00.0,72,NULL,B,20544.42,25.5,595
7614127,3439,09:19.6,00:00.0,66,NULL,B,11411.8,25.99,665
7620205,5486,02:27.5,00:00.0,72,NULL,B,18260.94,24,515
7596068,6640,42:48.1,00:00.0,66,NULL,C,19015.94,24,495
7532311,5454,34:58.4,00:00.0,66,NULL,D,15490.86,29.24,475
7604890,1827,41:19.2,00:00.0,66,13,B,18019.86,28.04,499
7623804,2408,37:36.3,00:00.0,72,NULL,C,18912.46,26.74,622
7623310,6642,15:23.3,00:00.0,60,NULL,B,28265.64,24,543
7614424,2136,09:46.7,00:00.0,72,NULL,C,23000,26.6,594
7609850,4656,39:47.7,00:00.0,60,NULL,C,22221.73,24.1,475
7620534,7705,00:47.9,00:00.0,72,NULL,C,27658.73,28.76,518
7613650,2188,43:41.1,00:00.0,72,NULL,B,16103.85,25.24,NULL
7613023,5567,00:46.6,00:00.0,72,NULL,B,19139.44,26.48,482
7626107,7086,00:52.6,00:00.0,72,NULL,D,28237,25,601
7622234,3814,06:14.6,00:00.0,72,7,C,17367.5,25,558
7602734,6810,57:43.6,00:00.0,72,NULL,D,15646,25,NULL
7630411,6810,54:38.1,00:00.0,72,NULL,C,18125.5,25,500
7612509,5473,36:13.0,00:00.0,66,NULL,B,20064.38,25.24,608
7624105,5996,26:55.5,00:00.0,72,NULL,B,23469.54,25.9,576
7579554,3847,24:36.3,00:00.0,72,NULL,B,19604,23.57,592
7548814,7423,04:06.9,00:00.0,72,NULL,D,19427.93,29.24,646
7573219,2947,42:06.8,00:00.0,72,NULL,B,26756.86,23.08,538
7626527,6640,56:09.0,00:00.0,72,NULL,C,22462.74,24,562
7595556,7295,38:03.6,00:00.0,69,NULL,B,20016.83,23.78,557
7591291,443,56:22.4,00:00.0,60,NULL,B,16155.05,25.25,580
7518509,3346,08:34.9,00:00.0,72,NULL,C,26886.44,25,NULL
7628187,6219,39:08.0,00:00.0,60,NULL,D,18433.5,28.24,493
7585815,6024,44:39.5,00:00.0,72,NULL,C,22315.34,24,516
7606665,6079,05:17.7,00:00.0,72,NULL,B,27683.32,23.94,NULL
7630873,7769,20:05.3,00:00.0,72,NULL,D,28422.58,25,526
7610235,7433,34:17.7,00:00.0,72,NULL,B,24070.68,24,NULL
7604467,7485,57:14.1,00:00.0,72,NULL,B,12360.3,26.2,471
7624214,5555,42:23.1,00:00.0,72,NULL,D,27445.89,25,515
7587281,6703,15:47.3,00:00.0,66,7,B,18428.56,27.64,553
7546017,6605,49:59.8,00:00.0,72,NULL,B,23346.73,24.76,549
7513401,7225,12:58.2,00:00.0,72,NULL,D,16896.5,26.8,619
7565355,1207,01:29.7,00:00.0,72,NULL,B,19109,29.02,536
7532949,6983,43:41.6,00:00.0,72,13,A1,22586.74,18.74,575
7582740,1332,00:48.2,00:00.0,72,NULL,A,22032,20.24,595
7608097,6358,46:17.9,00:00.0,72,NULL,B,22091.93,24.4,NULL
7613468,2997,15:35.5,00:00.0,72,NULL,C,23387.93,25,596
7631084,6816,59:05.0,00:00.0,72,NULL,C,20296.43,25,615
7566813,4891,20:03.2,00:00.0,72,NULL,B,22125.62,25,493
7620977,6523,15:12.5,00:00.0,72,NULL,B,12972.74,25,607
7620808,6988,45:26.9,00:00.0,72,NULL,C,23118.81,27.91,564
7617834,1284,17:03.4,00:00.0,66,NULL,C,25117.84,27.16,586
7568660,4737,08:21.2,00:00.0,72,NULL,D,24468.49,27.43,594
7626173,6642,10:34.8,00:00.0,72,NULL,B,23124.74,24,474
7625177,1520,10:41.7,00:00.0,66,NULL,C,11457.49,26.74,580
7615359,2136,53:03.9,00:00.0,69,13,A1,25970,17.74,627
7614632,3384,13:12.1,00:00.0,72,13,B,17036.7,21,623
7604313,6523,40:45.3,00:00.0,66,NULL,C,15576.73,25,493
7627967,2814,04:58.2,00:00.0,72,NULL,D,22449.59,29.24,663
7570741,1357,16:13.1,00:00.0,72,NULL,A,24087.36,22.56,663
7621462,7929,41:27.8,00:00.0,72,NULL,B,21101.88,24.7,549
7579895,2408,08:07.3,00:00.0,66,NULL,C,22172.65,26.95,708
7587870,3355,10:54.2,00:00.0,72,NULL,B,34905.2,25.14,623
7617367,6461,58:17.5,00:00.0,72,NULL,D,22628.6,25,470
7535431,5054,29:33.0,00:00.0,60,NULL,D,18004,28.24,647
7628027,8111,13:54.6,00:00.0,72,NULL,C,23220.5,26.72,538
7567332,3355,17:28.1,00:00.0,72,NULL,B,23818.7,26.75,546
7545893,6086,26:53.6,00:00.0,72,NULL,B,17112.48,24.99,NULL
7592008,7945,29:07.1,00:00.0,72,NULL,B,15947.52,21,511
7613480,1284,17:58.5,00:00.0,66,NULL,C,15853.85,26.74,481
7544072,6806,27:59.5,00:00.0,72,NULL,D,20593.43,29.24,563
7597677,1284,59:53.2,00:00.0,72,NULL,D,27193.56,28.24,496
7491421,7387,19:51.1,00:00.0,72,13,B,19189.58,22.34,523
7624936,4216,54:44.4,00:00.0,72,NULL,D,16914,29.24,519
7616160,6502,52:17.7,00:00.0,66,NULL,C,21768.95,26.74,612
7611700,7756,24:01.9,00:00.0,72,NULL,B,13851.56,24.1,465
7625692,6762,57:15.1,00:00.0,72,NULL,B,20308.25,23.24,527
7617923,791,33:35.9,00:00.0,72,7,B,20441.09,28.89,580
7606315,6469,19:53.9,00:00.0,72,NULL,B,27867.54,25.68,726
7626206,2136,14:53.5,00:00.0,72,NULL,B,19854,27.78,558
7616780,1207,22:54.2,00:00.0,72,NULL,C,20014,26.74,484
7620397,4788,37:19.3,00:00.0,72,NULL,B,15755.01,25,434
7601346,6205,25:17.1,00:00.0,60,NULL,C,14118.88,24,679
7614597,5719,00:18.7,00:00.0,72,NULL,B,16820.56,25.24,478
7614385,7782,59:56.5,00:00.0,72,NULL,C,22232.6,26.74,563
7592654,7984,57:43.8,00:00.0,72,NULL,C,17750.23,23.83,537
7604922,6700,45:02.1,00:00.0,60,NULL,B,15900.76,25,667
7589982,2836,12:39.0,00:00.0,72,NULL,B,19462.49,25,527
7583928,3656,00:54.6,00:00.0,72,7,B,22453.58,21,582
7577748,6372,41:49.2,00:00.0,72,7,B,19861.32,25,527
7564247,5743,16:47.9,00:00.0,72,NULL,B,22000,24.24,NULL
7624114,6456,27:52.7,00:00.0,72,NULL,B,17711.92,25.54,488
7570405,6092,00:17.3,00:00.0,72,7,B,24047.32,25,571
7536414,560,03:59.6,00:00.0,72,7,A,39999.12,21.24,521
7588506,1251,11:47.0,00:00.0,72,NULL,B,18032,27.62,492
7616206,7418,58:41.0,00:00.0,72,NULL,D,20219,28.24,488
7591622,1284,26:37.5,00:00.0,66,NULL,B,22811.44,25.24,562
7632443,6642,02:08.6,00:00.0,66,NULL,B,34685.64,24,702
7594000,1525,30:09.7,00:00.0,72,NULL,C,16963.98,26.74,563
7577117,2474,38:39.1,00:00.0,72,NULL,B,20722.5,22.24,NULL
7624196,6501,40:39.0,00:00.0,66,NULL,B,18932,25,667
7569395,6340,11:23.7,00:00.0,72,13,A,18575.43,21.49,625
7602584,6822,42:57.0,00:00.0,72,NULL,B,22356.28,23.83,557
7622106,6290,33:40.2,00:00.0,72,NULL,C,24142.9,25,NULL
7580652,6024,54:05.9,00:00.0,72,NULL,B,25965.94,23.24,518
7630821,7984,11:25.6,00:00.0,72,NULL,B,18226.29,25.24,569
7563479,6441,50:25.6,00:00.0,72,NULL,B,17100,23.24,644
7568644,4492,01:43.3,00:00.0,72,NULL,B,23710.04,24,553
7604440,6755,54:08.1,00:00.0,72,NULL,B,11139.86,23.24,536
7462510,7163,42:45.7,00:00.0,72,NULL,B,20896.07,26.97,NULL
7622146,7925,46:21.8,00:00.0,72,7,B,18320.7,27.25,539
7619042,6474,47:09.7,00:00.0,66,NULL,C,25401.86,25,494
7599171,7730,38:11.3,00:00.0,72,NULL,B,17972.93,23.24,476
7589408,3422,42:40.2,00:00.0,72,NULL,B,20808.35,25,NULL
7576944,4270,53:17.9,00:00.0,60,NULL,C,24850.34,27.64,495
7612331,5457,10:26.8,00:00.0,72,NULL,B,30655.06,27.67,544
7556476,1213,41:55.3,00:00.0,72,NULL,B,23082.44,20,534
7600549,7393,27:19.2,00:00.0,72,NULL,C,15463.31,26.74,592
7581435,2831,15:17.5,00:00.0,72,13,A,24576.25,21.62,573
7611207,6515,59:52.6,00:00.0,72,7,B,18902.02,27.04,505
7517896,3814,58:56.5,00:00.0,72,7,A,17818,22.01,528
7620081,1940,38:44.1,00:00.0,72,NULL,C,15805,25.74,617
7604518,6303,02:03.1,00:00.0,66,NULL,C,12655.85,24,524
7627831,6845,44:38.7,00:00.0,72,NULL,D,19682.36,29.24,591
7619553,6810,15:52.1,00:00.0,66,NULL,D,16110,25,521
7551328,6665,22:22.0,00:00.0,72,NULL,B,23016,25,548
7603947,8213,01:46.9,00:00.0,72,NULL,B,22406,28.5,586
7607882,1375,18:05.4,00:00.0,72,NULL,C,17908.86,27.2,519
7628506,1262,29:31.5,00:00.0,72,NULL,B,29070,29.56,493
7612386,1587,18:38.5,00:00.0,72,NULL,B,27108.34,24,532
7617265,7769,39:56.4,00:00.0,66,NULL,D,22812.58,25,520
7620093,6822,41:29.8,00:00.0,48,NULL,C,15563.54,24.74,NULL
7615287,6816,40:36.1,00:00.0,66,NULL,D,15161.63,25,557
7606983,5741,08:07.2,00:00.0,72,NULL,C,17718.79,26.48,560
7590857,3346,36:31.9,00:00.0,72,NULL,B,27827.04,23.24,513
7603332,6212,01:29.7,00:00.0,72,NULL,C,18501.21,26.74,611
7627680,1175,22:54.2,00:00.0,66,NULL,D,26428.58,28.24,580
7511923,5948,07:56.6,00:00.0,72,13,B,21707.04,25,NULL
7621045,7418,26:49.1,00:00.0,72,NULL,D,14808,29,466
7626526,7945,55:54.8,00:00.0,66,NULL,B,17212.52,21,540
7600219,1372,44:37.9,00:00.0,72,NULL,B,19602.56,27.84,631
7541114,2671,35:43.2,00:00.0,72,NULL,D,27510.38,28.24,482
7597096,4445,44:04.4,00:00.0,72,NULL,B,24378.33,25.47,564
7597013,1325,28:45.0,00:00.0,66,NULL,C,20980.43,26.74,596
7580050,1897,27:42.1,00:00.0,72,NULL,B,24984.65,25.24,555
7593959,7940,26:27.0,00:00.0,60,NULL,B,14352.39,21,581
7616801,2687,25:19.7,00:00.0,72,7,B,24028.5,24.5,504
7610068,6487,11:04.9,00:00.0,72,NULL,B,25162.72,25,594
7605220,6248,18:59.3,00:00.0,72,NULL,B,24984.13,25.24,485
7605837,6281,42:42.7,00:00.0,66,NULL,B,18137.2,23.24,601
7601366,5334,30:37.8,00:00.0,60,NULL,C,24499.01,27.33,498
7599369,6187,02:53.5,00:00.0,66,NULL,D,15366,28.24,568
7511061,5406,22:43.4,00:00.0,72,13,A1,28413.77,19.74,558
7628438,6476,18:57.8,00:00.0,66,NULL,B,15833.24,23.24,550
7523454,6670,19:25.4,00:00.0,72,NULL,B,30883.59,25,645
7609695,4270,19:23.1,00:00.0,72,NULL,B,21055.12,27.11,541
7596744,791,06:36.6,00:00.0,72,7,C,27477.7,25.74,643
7506291,929,59:46.7,00:00.0,72,13,A1,20166.92,18.74,573
7586743,3366,41:28.5,00:00.0,72,NULL,A,26740.75,23.02,524
7596391,6528,36:12.0,00:00.0,66,NULL,D,16547.09,29.24,768
7617020,829,59:55.9,00:00.0,66,NULL,C,23778.36,27.05,606
7556604,7468,12:59.5,00:00.0,72,NULL,B,9528,27.07,481
7555665,5319,54:07.0,00:00.0,72,NULL,B,17240.93,26.74,537
7607417,6476,05:33.6,00:00.0,48,NULL,D,15857.93,25,612
7597137,3366,50:31.8,00:00.0,72,7,B,22695.35,25,504
7619958,6833,18:53.0,00:00.0,72,NULL,D,28186.65,25,428
7611030,3871,53:03.5,00:00.0,72,NULL,D,18293.05,29.24,570
7622565,7086,06:08.0,00:00.0,72,NULL,C,25237,25,535
7597380,3273,21:37.5,00:00.0,72,13,A,20000,21.24,537
7567091,5366,23:03.4,00:00.0,66,NULL,C,21752.4,25,580
7587973,7735,40:19.3,00:00.0,72,7,C,22618.02,27.18,526
7550886,6495,17:30.5,00:00.0,72,13,A,20094.62,19.7,506
7594979,6212,29:37.9,00:00.0,72,NULL,B,9223.71,27.19,416
7622129,6833,41:14.3,00:00.0,60,NULL,D,19809.65,25,569
7611418,6641,25:15.4,00:00.0,72,NULL,B,19907.1,25,704
7582082,1284,19:44.4,00:00.0,66,NULL,B,18030.07,25.24,478
7562603,3871,02:21.4,00:00.0,72,NULL,B,20592.01,25.98,571
7608920,6424,36:07.2,00:00.0,72,NULL,B,19170.43,25,449
7607785,4892,02:25.2,00:00.0,72,NULL,B,24152.5,25.52,649
7589751,2493,31:16.5,00:00.0,72,NULL,C,19729.75,26.74,585
7613686,6523,49:22.8,00:00.0,60,NULL,D,11599.73,25,444
7613603,4301,35:41.1,00:00.0,72,NULL,C,25309.28,25,487
7597476,2152,34:38.8,00:00.0,72,NULL,C,25210,27.9,559
7625706,1594,00:45.3,00:00.0,72,7,B,23918.64,26.16,470
7618414,8140,21:30.2,00:00.0,66,NULL,C,15541.57,26.74,591
7601311,6057,15:54.0,00:00.0,72,NULL,B,21835.52,25.24,523
7272862,5948,08:23.3,00:00.0,72,13,B,13001.04,24.74,600
7626648,4297,13:38.8,00:00.0,72,7,B,22261.3,23.5,461
7625038,1940,22:22.8,00:00.0,72,13,A,21395,19.99,492
7608590,7839,51:52.8,00:00.0,72,NULL,B,21493.43,25.99,635
7621609,6003,12:37.6,00:00.0,72,NULL,C,18264.6,26.74,628
7598842,5284,05:07.2,00:00.0,72,NULL,B,20390.78,25.24,588
7614486,7769,24:22.1,00:00.0,70,NULL,B,12740.43,25,NULL
7624702,4892,00:17.7,00:00.0,66,NULL,C,15155.5,26.74,436
7618160,6469,22:13.8,00:00.0,60,NULL,C,25854.08,27.29,459
7609607,6810,06:53.3,00:00.0,66,NULL,C,14015.3,25,442
7607458,6205,13:13.1,00:00.0,72,NULL,A,8514.88,21.24,550
7625875,7469,29:13.5,00:00.0,66,NULL,C,17855.75,25,547
7615731,4531,48:45.3,00:00.0,72,NULL,B,24564,24.31,570
7610713,2136,49:37.3,00:00.0,72,NULL,B,23895,22.24,515
7617960,1804,41:07.0,00:00.0,72,NULL,A,24316.64,21,508
7613966,7689,37:51.8,00:00.0,72,7,B,22591,24.62,563
7627759,7464,35:31.5,00:00.0,72,NULL,B,25238.84,26.47,505
7595884,2136,17:42.6,00:00.0,66,NULL,B,17984,24.55,661
7621729,6272,48:37.8,00:00.0,72,NULL,B,30846,29.72,452
7571342,2347,44:16.1,00:00.0,72,NULL,B,20732.41,24.24,625
7625142,7769,57:30.0,00:00.0,66,NULL,B,11940.93,25,532
7624872,7086,38:19.1,00:00.0,60,NULL,D,15957,25,439
7630777,5366,01:25.3,00:00.0,66,NULL,B,24565.61,25,454
7615941,6641,18:54.4,00:00.0,72,NULL,C,13230.19,25,568
7613923,6667,30:56.8,00:00.0,72,NULL,B,27720.5,28.32,464
7608598,2853,52:34.4,00:00.0,72,NULL,B,24362.73,21,576
7547934,2909,23:21.2,00:00.0,72,NULL,C,27055.46,28.24,519
7626429,6495,43:50.7,00:00.0,60,NULL,D,12794.74,29.24,559
7624744,6272,07:59.8,00:00.0,72,NULL,C,21163.63,27.56,645
7583580,8009,06:59.3,00:00.0,72,NULL,B,19259,23.24,615
7554031,4729,21:08.5,00:00.0,72,13,B,22999.86,20,537
7595950,8068,26:46.4,00:00.0,72,NULL,B,25520.98,23.24,583
7613297,5585,50:33.1,00:00.0,72,NULL,B,21093.34,24,487
7580389,5719,01:31.7,00:00.0,72,NULL,B,24242.01,25.24,547
7569546,6641,41:23.8,00:00.0,66,NULL,C,19073.34,25,591
7622258,5366,11:07.9,00:00.0,48,NULL,B,28743.2,24.61,563
7520741,6296,52:30.1,00:00.0,72,NULL,B,24429.67,28.92,437
7618931,7984,28:52.8,00:00.0,60,NULL,D,21252.99,26.48,569
7616078,2474,40:54.1,00:00.0,60,NULL,B,16484.29,23.24,573
7592799,5719,14:58.0,00:00.0,72,NULL,C,17206.7,25.74,474
7620971,6816,14:11.0,00:00.0,72,NULL,C,21469.43,25,496
7618096,3435,07:30.0,00:00.0,66,NULL,C,22344.09,27.88,556
7613493,542,20:04.9,00:00.0,72,7,B,25001,28.22,529
7526160,2823,38:30.5,00:00.0,72,NULL,B,8507.68,25.24,548
7515632,1900,47:35.1,00:00.0,72,NULL,C,18478.15,25.74,603
7615533,4625,19:42.9,00:00.0,66,7,B,22369.34,23.25,563
7609622,2136,10:03.0,00:00.0,72,NULL,B,21325,25.24,630
7620192,4187,59:20.2,00:00.0,72,NULL,B,19738.25,27.76,584
7591972,4362,21:42.0,00:00.0,72,NULL,D,18691.48,29.24,508
7604082,5235,16:01.7,00:00.0,72,NULL,C,21518,26.74,589
7480636,4625,11:45.0,00:00.0,72,13,A1,32417.06,17.74,511
7602758,5039,00:04.3,00:00.0,72,NULL,B,21992.2,23.24,NULL
7600038,6187,22:24.1,00:00.0,72,13,A,23805,20.29,532
7607976,7116,28:48.3,00:00.0,72,NULL,D,16820,29.24,435
7607629,6303,41:16.6,00:00.0,66,NULL,B,19265.05,24,530
7607051,4187,45:19.2,00:00.0,72,NULL,D,23527.1,28.24,567
7618596,7204,14:42.5,00:00.0,72,7,B,17209,21,563
7602475,2261,31:23.9,00:00.0,72,7,B,15519.01,23.24,539
7591752,6411,13:34.5,00:00.0,72,7,B,25792.04,25,580
7605178,4074,14:35.7,00:00.0,66,NULL,A,21500,22.44,545
7588363,5620,37:39.1,00:00.0,72,NULL,C,23798.18,26.2,465
7581141,752,05:59.3,00:00.0,72,7,B,21267.3,24.28,518
7545884,2269,25:12.0,00:00.0,72,13,A1,32555,19.36,627
7568321,6502,07:13.9,00:00.0,72,NULL,D,21025.59,26.4,607
7573845,7640,52:19.5,00:00.0,72,NULL,A,17230.86,20.19,559
7524739,6190,28:00.6,00:00.0,72,NULL,C,22624.56,25.74,495
7606844,5567,40:31.1,00:00.0,72,NULL,D,17762.8,26.48,577
7597426,5019,27:52.5,00:00.0,72,NULL,B,23879.46,27.99,570
7596567,2136,09:58.2,00:00.0,72,NULL,C,20290,26.74,527
7514262,7645,53:22.0,00:00.0,72,NULL,B,20637.58,26.15,422
7615841,7369,04:05.5,00:00.0,66,NULL,D,11807.99,29.24,550
7604223,8024,30:49.2,00:00.0,72,NULL,C,22593.63,25,514
7596938,6703,12:34.8,00:00.0,60,7,C,14645.24,26.74,467
7539843,7635,34:57.9,00:00.0,72,7,B,25662.49,27.82,603
7618588,5366,10:23.7,00:00.0,72,NULL,B,24698.95,25,648
7608720,3415,08:27.7,00:00.0,48,NULL,B,21199,23.1,525
7621348,6641,21:24.0,00:00.0,60,NULL,B,20155.5,25,674
7585291,2136,55:53.8,00:00.0,72,NULL,B,25895,25.1,520
7588301,2671,13:09.0,00:00.0,72,NULL,B,18719.99,25.76,523
7505028,6317,07:55.4,00:00.0,72,7,D,20579.62,25,581
7612017,2910,21:43.3,00:00.0,72,NULL,B,16098.65,28.09,574
7546761,7330,58:28.7,00:00.0,72,NULL,D,26992.02,27.24,619
7521728,1727,47:12.1,00:00.0,72,NULL,C,17746,26.45,546
7615870,7418,07:17.0,00:00.0,60,NULL,D,17441,29,543
7611849,6762,55:12.1,00:00.0,72,NULL,B,21238.99,25,NULL
7588930,2136,24:21.5,00:00.0,72,NULL,D,21352.94,29.24,504
7598970,4603,16:52.5,00:00.0,72,NULL,B,20752.3,23.82,504
7619438,7086,55:32.5,00:00.0,72,NULL,D,18547,25,505
7496842,2836,43:51.6,00:00.0,72,13,A1,19661.29,19.07,570
7613916,3366,30:08.8,00:00.0,72,NULL,A,12352.25,19.87,582
7602804,4730,05:32.8,00:00.0,60,13,B,16370.64,23.64,589
7505163,5293,17:09.6,00:00.0,72,13,A1,16858.99,18.74,664
7568734,6303,39:01.9,00:00.0,66,NULL,C,12982.85,24,517
7590801,1392,27:41.4,00:00.0,72,NULL,B,20286.56,24.67,507
7546956,6457,35:36.7,00:00.0,72,NULL,A1,23110.65,17.64,504
7538866,3373,48:22.4,00:00.0,72,13,B,30990.61,24.24,570
7560326,6159,28:39.1,00:00.0,72,NULL,C,21105.76,25.74,612
7604817,5027,34:53.0,00:00.0,72,NULL,B,27152,23.68,483
7607602,6401,37:04.8,00:00.0,72,7,B,20822.83,27.23,552
7603836,5454,51:45.3,00:00.0,72,NULL,B,19614.96,26.94,641
7578781,61,50:33.3,00:00.0,72,NULL,B,31521.09,23.24,667
7618849,3760,16:02.2,00:00.0,72,7,C,24276.85,25,537
7518962,6810,42:29.5,00:00.0,72,NULL,B,24083.85,25,582
7591492,2245,40:49.9,00:00.0,72,NULL,B,31762.06,24.24,470
7607036,261,46:07.9,00:00.0,72,NULL,B,18574.8,25.24,538
7620040,6303,33:23.9,00:00.0,72,NULL,B,18096.99,24,600
7584980,7163,38:28.4,00:00.0,66,NULL,B,15690.22,24.99,475
7569039,6641,58:14.6,00:00.0,66,NULL,B,19139.3,25,446
7490937,5069,41:38.2,00:00.0,72,NULL,C,20875.5,24.74,460
7607812,5457,06:18.2,00:00.0,72,NULL,B,26273.62,26.66,445
7556508,7723,48:48.2,00:00.0,72,NULL,B,18091.74,24.76,581
7605021,7569,56:24.8,00:00.0,72,NULL,B,19415.91,25,637
7602319,7167,12:31.8,00:00.0,66,NULL,B,16081,24,518
7569306,1520,54:02.2,00:00.0,72,NULL,D,19860.34,29.6,598
7562769,5052,04:57.2,00:00.0,66,NULL,B,24295.86,24.1,553
7561773,4921,57:16.1,00:00.0,66,7,A,19529.23,22.52,565
7593453,6515,27:06.6,00:00.0,72,NULL,B,22189.83,25.56,537
7600612,1375,36:04.5,00:00.0,72,NULL,B,22359.89,26.84,571
7528753,7021,47:24.9,00:00.0,72,NULL,C,18686.36,26.74,549
7586891,5585,03:52.1,00:00.0,72,7,B,28625.94,24,529
7607133,5541,37:17.1,00:00.0,72,NULL,C,19100,21,464
7619097,829,57:46.9,00:00.0,72,NULL,C,27811.36,27.32,596
7607114,7852,21:17.8,00:00.0,72,NULL,B,20370.74,23.24,489
7583203,6303,10:27.7,00:00.0,72,NULL,B,19697.75,24,585
7596028,6303,37:48.2,00:00.0,66,NULL,B,13947,24,569
7587638,5486,21:20.0,00:00.0,72,NULL,B,20248.94,24,489
7594014,857,31:51.2,00:00.0,72,NULL,C,20368.42,26.74,445
7602049,4729,37:49.6,00:00.0,72,NULL,B,25022.72,20,543
7538649,1169,06:53.1,00:00.0,72,13,A1,26000,17.74,593
7577603,5025,22:20.9,00:00.0,72,13,D,24101.28,26.48,493
7612940,3355,47:45.4,00:00.0,72,7,C,22034.69,26.74,567
7609588,4993,05:20.4,00:00.0,72,NULL,B,28214.91,24,486
7571989,6747,21:47.3,00:00.0,72,13,A,27433.88,18.75,602
7609917,8271,49:04.9,00:00.0,72,NULL,B,24077,21,558
7565032,5210,56:09.1,00:00.0,66,NULL,B,30893,25,396
7588662,2484,40:35.5,00:00.0,48,NULL,D,16360.87,29.24,441
7585628,5457,10:02.1,00:00.0,72,NULL,B,22899.98,27.56,493
7614347,7708,52:18.4,00:00.0,72,NULL,B,21940.93,21,645
7607603,1587,37:11.1,00:00.0,72,NULL,B,24277.34,24,418
7595924,6501,23:18.2,00:00.0,60,NULL,B,18044.84,25,584
7555908,2603,45:54.7,00:00.0,72,NULL,B,18543.73,26.99,NULL
7590916,3435,45:17.3,00:00.0,72,NULL,B,19068.05,28.92,550
7587861,4422,08:55.6,00:00.0,60,NULL,D,15462,29.24,518
7575095,3632,05:09.9,00:00.0,66,13,B,17321.75,27.94,552
7599079,3321,27:19.5,00:00.0,72,NULL,B,8794.13,25,656
7601592,7207,03:16.4,00:00.0,66,NULL,C,19501.05,26.74,600
7607427,1151,08:42.0,00:00.0,72,NULL,D,15373,29.24,547
7598642,1251,42:14.2,00:00.0,66,NULL,B,27108,25.39,520
7567407,3366,36:37.1,00:00.0,72,NULL,D,19958.75,25,656
7528465,6747,52:18.7,00:00.0,72,7,A,26122.52,19.52,525
7609317,2278,27:51.7,00:00.0,72,NULL,B,22173.75,25,573
7527862,6212,03:33.6,00:00.0,72,NULL,D,21825.45,28.24,546
7603555,4187,24:57.7,00:00.0,60,NULL,D,13003.97,29.24,501
7612209,5161,50:43.6,00:00.0,72,NULL,B,34633.04,24.24,579
7595424,2871,22:24.0,00:00.0,72,NULL,B,35024.24,25,NULL
7541895,1990,02:30.4,00:00.0,72,NULL,C,25679.53,25.24,546
7578405,6643,00:13.1,00:00.0,72,NULL,B,33549.92,24,608
7575538,6506,22:23.8,00:00.0,72,NULL,B,20220.5,23.24,NULL
7601940,5366,21:18.4,00:00.0,60,NULL,D,23602.2,25,596
7557208,2222,03:20.8,00:00.0,72,7,B,20158.19,24.59,507
7601876,4531,06:18.4,00:00.0,60,NULL,B,16500,27.32,637
7582042,4729,14:21.6,00:00.0,72,7,B,20263.02,25.24,616
7596546,74,04:59.8,00:00.0,72,7,B,25850.16,28.07,573
7503083,3871,36:53.3,00:00.0,72,NULL,B,21882.13,21.24,661
7610676,7342,42:24.5,00:00.0,72,NULL,B,16169.72,26.19,600
7572055,6272,37:19.9,00:00.0,66,NULL,B,10340.5,26.59,623
7563061,3754,45:47.2,00:00.0,72,NULL,C,20459.64,26.73,579
7617463,5555,15:35.0,00:00.0,72,NULL,C,15591.99,25,417
7570546,2679,33:08.8,00:00.0,72,7,B,17443.22,23.24,576
