accountid,request_datetime,pd_gen12,lgd_gen12,ecnl_gen12,pd_gen13,lgd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,miles_odometer__app,ENG-bk,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13
8500875,2024-12-16 23:29:02+00:00,0.2823189466999816,0.697946811095087,0.46502291620390335,0.6573287422148575,0.3501845945669622,0.5084725481332303,,1.1840714285714287,Independent,3750.0,89671,0,Decline,Decline,0,0,1,1,0,1,0,0
8469408,2024-12-07 05:42:55+00:00,0.2825782493165939,0.6974661455453902,0.4651294791833093,0.6180678525372651,0.3501845945669622,0.47810253183198387,,1.2451612903225806,Franchise,6622.0,61648,0,Decline,Decline,0,0,1,1,0,1,0,0
8512151,2024-12-21 01:58:31+00:00,0.30636789971706413,0.6433485212742867,0.46515915118736184,0.6591840615820632,0.3372811670434425,0.631213705686591,,1.05828,Franchise,5260.0,12,0,Decline,Decline,0,0,1,1,0,1,0,0
8581164,2025-01-21 02:02:00+00:00,0.2830202053052875,0.6967780218747712,0.4653973307755752,0.4868640550523484,0.39004257415648635,0.5391347885105954,,1.27,Franchise,10179.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8528907,2024-12-29 05:32:17+00:00,0.2980101812714009,0.6619492215246155,0.46555155369767154,0.5973690568724146,0.3501845945669622,0.46209110756422317,,1.1667058823529413,Independent,6667.0,97708,0,Decline,Decline,0,0,1,1,0,1,0,0
8433077,2024-11-30 05:49:31+00:00,0.3171497304367406,0.6220659798231787,0.4655998164428997,0.4417428891228423,0.3501845945669622,0.439181698635944,,1.2297549019607843,Independent,5035.0,67997,0,Decline,Decline,0,0,1,1,0,1,0,0
8524859,2024-12-28 02:51:54+00:00,0.27017705935438285,0.7303162862603445,0.4656627076242231,0.5802545808803312,0.39004257415648635,0.49994064181776465,,1.3493159609120522,Independent,5416.67,75202,0,Decline,Decline,0,0,1,1,0,1,0,0
8556359,2025-01-11 01:43:42+00:00,0.29220374810910305,0.6753743658064986,0.46573873371450286,0.6043464997662759,0.39004257415648635,0.5206979607383451,,1.3412134831460674,Independent,4680.0,72699,0,Decline,Decline,0,0,1,1,0,1,0,0
8472901,2024-12-08 07:53:15+00:00,0.28940346386932736,0.6820637032657382,0.4658441719989638,0.47892314696121985,0.27775640912627786,0.37766570281896683,,0.8696603712409824,Franchise,5452.83,76777,0,Decline,Decline,0,0,1,1,0,1,0,0
8555022,2025-01-10 07:15:58+00:00,0.29045657143854986,0.6796591755455217,0.4658910783466607,0.6762666646704868,0.27775640912627786,0.5332854067011692,,0.9964505119453925,Franchise,5492.0,104247,0,Decline,Decline,0,0,1,1,0,1,0,0
8561859,2025-01-14 00:24:41+00:00,0.29196654452356297,0.676426259798609,0.4660854569682187,0.5062205371065212,0.19939686644815996,0.28657329659359093,,0.7690464547677262,Independent,7500.0,59041,0,Decline,C,0,1,1,0,0,0,0,1
8537624,2025-01-03 04:14:56+00:00,0.2787967274524042,0.7085346523470839,0.46618765597194556,0.4218053643000673,0.27775640912627786,0.3326241806685833,,0.9989864864864865,Independent,4200.0,65226,0,Decline,D,0,1,1,0,0,0,0,1
8465846,2024-12-06 02:59:45+00:00,0.30643479081942493,0.6446834696796099,0.4662261282553891,0.4650005092025011,0.3501845945669622,0.35969824322722443,,1.2455533163935864,Independent,8412.0,70484,0,Decline,Decline,0,0,1,1,0,1,0,0
8483999,2024-12-13 09:25:49+00:00,0.28258271509133803,0.6991428582285723,0.46625502159127813,0.7027347402067318,0.3501845945669622,0.6986603395185751,,1.151633672302786,Franchise,4173.0,58432,0,Decline,Decline,0,0,1,1,0,1,0,0
8436563,2024-12-02 00:17:22+00:00,0.3113275430551039,0.634592886532158,0.46625633632215524,0.5448316206084837,0.27775640912627786,0.42963932359644574,,0.9824080267558528,Independent,4381.0,35000,0,Decline,Decline,0,0,1,1,0,1,0,0
8559964,2025-01-12 04:29:35+00:00,0.297862634789649,0.6632916107435897,0.4662646968714958,0.6691550101575214,0.3372811670434425,0.640761569123125,,1.1295238095238096,Franchise,5800.0,15445,0,Decline,Decline,0,0,1,1,0,1,0,0
8460554,2024-12-04 01:44:29+00:00,0.28923954161381915,0.6831793964447779,0.46634188930375586,0.5221806675068359,0.3501845945669622,0.519153105114793,,1.2473624288425047,Franchise,6020.0,87840,0,Decline,Decline,0,0,1,1,0,1,0,0
8462847,2024-12-05 01:10:29+00:00,0.3109946521391194,0.6354519229559442,0.4663882733647313,0.606546661446203,0.39004257415648635,0.6716667674417771,,1.2987394509133638,Independent,5000.0,66954,0,Decline,Decline,0,0,1,1,0,1,0,0
8548349,2025-01-08 01:34:44+00:00,0.2915431687216074,0.6779827233338427,0.46648050633823795,0.3705271883446506,0.27775640912627786,0.29218761274666316,,1.0003231017770597,Independent,5100.0,69851,0,Decline,C,0,1,1,0,0,0,0,1
8471507,2024-12-08 02:12:21+00:00,0.27897103926811145,0.7087046862154723,0.46659107552059825,0.42668993826198676,0.3372811670434425,0.3179013304978047,,1.0980497580526907,Franchise,4900.0,55477,0,Decline,C,0,1,1,0,0,0,0,1
8470176,2024-12-07 21:57:58+00:00,0.3321391592673313,0.5954214603192914,0.46672016844681563,0.44990513996868464,0.3372811670434425,0.4308148621274328,,1.0918399284596467,Franchise,4988.0,8,0,Decline,Decline,0,0,1,1,0,1,0,0
8488774,2024-12-15 02:57:21+00:00,0.29366283161252027,0.6735545433472911,0.4668031252898307,0.7327475202001563,0.39004257415648635,0.8114168118085819,,1.2891531531531533,Independent,3700.0,81313,0,Decline,Decline,0,0,1,1,0,1,0,0
8568263,2025-01-16 01:19:07+00:00,0.29684483997895494,0.6665160996918675,0.46693040129717384,0.43807644278473423,0.3372811670434425,0.3263847387362201,,1.1287816091954024,Franchise,7773.75,47844,0,Decline,D,0,1,1,0,0,0,0,1
8461614,2024-12-04 06:02:34+00:00,0.27981863249963734,0.707081640116852,0.46693689754331186,0.8290546502312518,0.39004257415648635,0.7143039065883641,,1.3497231079040108,Franchise,3800.0,206643,0,Decline,Decline,0,0,1,1,0,1,0,0
8579144,2025-01-19 05:40:11+00:00,0.2881085797345123,0.6868768911555005,0.46703249632931354,0.5884182247055759,0.27775640912627786,0.46401052819214533,,0.9742394822006473,Independent,3600.0,92337,0,Decline,Decline,0,0,1,1,0,1,0,0
8435067,2024-12-01 02:24:34+00:00,0.30543564243697563,0.6479498402714966,0.4670604627234143,0.44980881577503634,0.3372811670434425,0.33512583302755894,,1.0337524557956779,Independent,5483.0,8315,0,Decline,D,0,1,1,0,0,0,0,1
8514825,2024-12-22 01:25:46+00:00,0.2918996650153397,0.6780582012434366,0.46710290985711655,0.5752415999496909,0.31672530923551634,0.5172621310191865,7.0,1.27,Franchise,5200.0,0,1,Decline,Decline,0,0,1,1,0,1,0,0
8550747,2025-01-09 00:59:03+00:00,0.29358519751740153,0.6742358264550553,0.4671517535481534,0.6412217065873271,0.27775640912627786,0.5056499106748945,,1.0040138408304498,Independent,7000.0,74255,0,Decline,Decline,0,0,1,1,0,1,0,0
8527184,2024-12-29 00:22:50+00:00,0.3090210705841094,0.6405629342628736,0.46715596718489155,0.6301450650371242,0.39004257415648635,0.5429257064631916,,1.27,Franchise,3500.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8470243,2024-12-07 22:25:21+00:00,0.31993614239233514,0.6188385334859321,0.46725359907463687,0.6710059914113705,0.27775640912627786,0.529136983564156,,0.9905925925925926,Franchise,5275.0,32009,0,Decline,Decline,0,0,1,1,0,1,0,0
8549135,2025-01-08 04:37:40+00:00,0.3156435473958952,0.6272563734996129,0.46725504738512164,0.5325435587980638,0.3501845945669622,0.5294559131783212,,1.1904663212435234,Franchise,4506.0,73470,0,Decline,Decline,0,0,1,1,0,1,0,0
8555653,2025-01-10 23:11:25+00:00,0.30624250045745677,0.6465626097607688,0.46729168274443056,0.529589576249404,0.3372811670434425,0.39456573921854027,,1.134468085106383,Franchise,7600.0,75068,0,Decline,Decline,0,0,1,1,0,1,0,0
8557237,2025-01-11 04:43:14+00:00,0.2794110749043805,0.7087598694783366,0.4673634424728718,0.5261215533000457,0.3372811670434425,0.3919819212961196,,1.07995841995842,Franchise,7916.67,95518,0,Decline,Decline,0,0,1,1,0,1,0,0
8564907,2025-01-14 23:32:12+00:00,0.2929789233047036,0.6759490375114469,0.4673716180767324,0.6629790319851568,0.3501845945669622,0.6591351317627782,,1.1840493827160494,Franchise,4286.0,46067,0,Decline,Decline,0,0,1,1,0,1,0,0
8425812,2024-11-26 23:26:37+00:00,0.32656619440195833,0.60650850779154,0.4674338136180691,0.5491584362658307,0.3501845945669622,0.5459744588948381,,1.1901818181818182,Franchise,6160.0,70475,0,Decline,Decline,0,0,1,1,0,1,0,0
8517434,2024-12-24 00:34:01+00:00,0.2743293374420448,0.7220488494706342,0.4674668706435247,0.40732180088329645,0.3501845945669622,0.40496018115558535,,1.2,Independent,4780.0,82589,0,Decline,Decline,0,0,1,1,0,1,0,0
8434873,2024-12-01 01:49:40+00:00,0.3159436280034504,0.6271279873084525,0.4676035360172529,0.6258384251985734,0.39004257415648635,0.6930297349122598,,1.27,Franchise,4664.0,0,0,Decline,Decline,0,0,1,1,0,1,0,0
8463089,2024-12-05 02:07:55+00:00,0.3076997041550118,0.6440303572774663,0.46767636294665005,0.5453360004141166,0.3501845945669622,0.5421741852252014,,1.2167254408060453,Franchise,3500.0,55649,0,Decline,Decline,0,0,1,1,0,1,0,0
8487929,2024-12-15 00:31:06+00:00,0.32724977857522175,0.6055653879381045,0.4676838883127286,0.25795059751098726,0.3372811670434425,0.24700529340500527,,1.058984179850125,Independent,5000.0,105264,0,Decline,B,0,1,1,0,0,0,0,1
8483931,2024-12-13 08:29:37+00:00,0.3280159024630456,0.6044023397783177,0.4678784462822605,0.5124122049352676,0.3372811670434425,0.38176790007224687,,1.0388142461079122,Independent,5700.0,33987,0,Decline,Decline,0,0,1,1,0,1,0,0
8485330,2024-12-14 02:08:50+00:00,0.2753052382829924,0.7202602288223268,0.46796773685519616,0.6057964778264772,0.3372811670434425,0.45134297540823437,,1.0821408450704226,Franchise,6080.0,36341,0,Decline,Decline,0,0,1,1,0,1,0,0
8487384,2024-12-14 22:49:45+00:00,0.3243746952446131,0.6113773971098004,0.4680242422059697,0.583265122498055,0.27775640912627786,0.3578639475949515,,1.023841059602649,Franchise,4200.0,103446,0,Decline,Decline,0,0,1,1,0,1,0,0
8472037,2024-12-08 03:52:35+00:00,0.2951365743879473,0.6719531173064373,0.4680303412110536,0.4338557904675512,0.3372811670434425,0.3232401813729356,,1.1329302325581396,Franchise,6410.0,74445,0,Decline,D,0,1,1,0,0,0,0,1
8434026,2024-11-30 23:15:30+00:00,0.3078971973317387,0.6443443715518485,0.4682047096368154,0.5190467310219397,0.27775640912627786,0.3184625738536007,,0.994776119402985,Franchise,4489.0,38082,0,Decline,C,0,1,1,0,0,0,0,1
8501323,2024-12-17 01:11:54+00:00,0.2720961703667696,0.7293074840330832,0.4683225852835331,0.4562527358743613,0.39004257415648635,0.39310208505046057,,1.2904685714285715,Franchise,5200.0,13136,0,Decline,Decline,0,0,1,1,0,1,0,0
8487190,2024-12-14 21:40:33+00:00,0.2902540434685027,0.6836847414684315,0.4683237351786751,0.5220413276599927,0.3501845945669622,0.4038218125252264,,1.1975621890547263,Franchise,4320.0,73139,0,Decline,Decline,0,0,1,1,0,1,0,0
8580479,2025-01-20 23:41:54+00:00,0.3098167509827515,0.6408519118451423,0.4685701109659142,0.4588318112791092,0.3501845945669622,0.45617154056718473,,1.2413029404749736,Franchise,4695.0,25,0,Decline,Decline,0,0,1,1,0,1,0,0
8577995,2025-01-19 02:17:30+00:00,0.317774803277228,0.6250401385062211,0.46874793664787834,0.472365460434476,0.39004257415648635,0.4069846223426184,,1.2943388555747535,Franchise,6250.0,51279,0,Decline,Decline,0,0,1,1,0,1,0,0
8524294,2024-12-28 01:02:10+00:00,0.3043279528703054,0.6527115646165881,0.4687865632879151,0.5141791664155267,0.3501845945669622,0.5111979960967477,,1.19,Franchise,5031.0,91344,0,Decline,Decline,0,0,1,1,0,1,0,0
8541774,2025-01-04 22:16:07+00:00,0.30127305584018726,0.6594093008915727,0.46884292210454764,0.4270944887612128,0.3372811670434425,0.4089721075510616,,1.0874766355140186,Franchise,6400.0,130795,0,Decline,Decline,0,0,1,1,0,1,0,0
8517626,2024-12-24 01:23:08+00:00,0.3005132151863032,0.6611765609349236,0.46891381415240874,0.41551560069492416,0.3372811670434425,0.39788453236529175,,1.1130079455164585,Franchise,4727.0,32655,0,Decline,Decline,0,0,1,1,0,1,0,0
8551091,2025-01-09 02:16:37+00:00,0.28442240359565046,0.698692390870072,0.46898809527720786,0.41908402030030595,0.3501845945669622,0.4166542041506095,,1.204025974025974,Franchise,4833.0,82830,0,Decline,Decline,0,0,1,1,0,1,0,0
8557905,2025-01-11 08:59:12+00:00,0.3016460003898095,0.6588768092688606,0.4690442280667007,0.6370738161366584,0.3501845945669622,0.49280447641537173,,1.170124481327801,Franchise,4000.0,34175,0,Decline,Decline,0,0,1,1,0,1,0,0
8569024,2025-01-16 03:49:44+00:00,0.27453291926134094,0.7239969279810186,0.4690759368126975,0.5327418099456935,0.27775640912627786,0.3268652278393023,,0.9989983305509182,Independent,4100.0,49332,0,Decline,D,0,1,1,0,0,0,0,1
8506914,2024-12-19 02:19:44+00:00,0.32848500811316317,0.605151451370464,0.4691283034149616,0.3973136332191518,0.3372811670434425,0.2960147903645508,,1.067686567164179,Franchise,3575.0,5,0,Decline,C,0,1,1,0,0,0,0,1
8489929,2024-12-15 07:53:32+00:00,0.3347981538351356,0.5937601387066178,0.46914392389329246,0.5548533098400755,0.3501845945669622,0.5516363140405318,,1.1613864818024264,Franchise,3655.0,62704,0,Decline,Decline,0,0,1,1,0,1,0,0
8474242,2024-12-10 01:10:48+00:00,0.29823038487697634,0.6668632198008629,0.469354144295566,0.5869842657685024,0.27775640912627786,0.46287974737017085,,0.9944086021505376,Independent,3500.0,86617,0,Decline,Decline,0,0,1,1,0,1,0,0
8541741,2025-01-04 22:01:45+00:00,0.30754527992046,0.64667374331639,0.46936023947686406,0.24496308412699808,0.27775640912627786,0.15029778555122514,,1.0101190476190476,Independent,9200.0,66258,0,Decline,B,0,1,1,0,0,0,0,1
8563153,2025-01-14 04:15:46+00:00,0.32329170467649926,0.6152965014361763,0.4694518014006585,0.35588808167215985,0.39004257415648635,0.3066290587426945,,1.287983193277311,Independent,4000.0,114664,0,Decline,C,0,1,1,0,0,0,0,1
8565213,2025-01-15 00:42:46+00:00,0.29892456483927893,0.6655616854109783,0.46952845975700996,0.4615103387177776,0.3232454576829602,0.3295351283024928,7.0,1.2931496062992125,Franchise,4800.0,79280,1,Decline,D,0,1,1,0,0,0,0,1
8576097,2025-01-18 07:28:37+00:00,0.3449906286265276,0.5766991088210717,0.46953565987007373,0.5131497211667302,0.27775640912627786,0.40465584368901386,,1.0113846153846153,Independent,3639.0,35000,0,Decline,Decline,0,0,1,1,0,1,0,0
8578046,2025-01-19 02:24:49+00:00,0.2734239527636113,0.7278277182560928,0.46965305470934215,0.5440991860287497,0.27775640912627786,0.4290617457072181,,1.0159278350515464,Independent,3600.0,37964,0,Decline,Decline,0,0,1,1,0,1,0,0
8484438,2024-12-13 23:24:33+00:00,0.31497382205617314,0.6319590565170438,0.46975932021747985,0.5746557704567131,0.27775640912627786,0.4531578329541106,,0.9827104668173959,Franchise,4417.0,4,0,Decline,Decline,0,0,1,1,0,1,0,0
8506251,2024-12-18 23:47:36+00:00,0.30661794272650694,0.6493049509458904,0.46984897389634794,0.5096057895065124,0.3372811670434425,0.3796770066184081,,1.129385699899295,Franchise,6066.0,50884,0,Decline,Decline,0,0,1,1,0,1,0,0
8578270,2025-01-19 02:59:28+00:00,0.2900976906834494,0.6863474073677601,0.46989440300614543,0.7865943902853267,0.27775640912627786,0.48261718866018727,,1.0186625194401244,Franchise,3500.0,42031,0,Decline,Decline,0,0,1,1,0,1,0,0
8569015,2025-01-16 03:48:19+00:00,0.3251819759063743,0.612419278257774,0.46998859792936387,0.7224124429239356,0.3501845945669622,0.5588176388255652,,1.2056246619794484,Franchise,7706.67,70295,0,Decline,Decline,0,0,1,1,0,1,0,0
8484993,2024-12-14 01:08:04+00:00,0.33608306193610377,0.5927472529646112,0.4701410556841234,0.2834838770365731,0.3372811670434425,0.21120699975181792,,1.1022804718217563,Independent,4500.0,57747,0,Decline,B,0,1,1,0,0,0,0,1
8470290,2024-12-07 22:38:20+00:00,0.29516871218641594,0.6749357777811931,0.4701590214334598,0.44814116610660526,0.3372811670434425,0.33388336630674076,,1.0631693989071038,Independent,16666.67,43436,0,Decline,D,0,1,1,0,0,0,0,1
8513801,2024-12-21 20:50:59+00:00,0.31425148588335333,0.6340076227655556,0.47020129653645815,0.4314468203348361,0.27775640912627786,0.26471540359046436,,1.0177864692461702,Franchise,5000.0,10,0,Decline,B,0,1,1,0,0,0,0,1
8428344,2024-11-27 23:11:23+00:00,0.282468072112655,0.7054578974604525,0.47027562411543056,0.6413809901057768,0.3372811670434425,0.47785488202778786,,1.0402119205298013,Independent,4000.0,67055,0,Decline,Decline,0,0,1,1,0,1,0,0
8579525,2025-01-19 07:46:53+00:00,0.2991996787960237,0.6663607114697189,0.4705247895683101,0.7233188614442486,0.3372811670434425,0.5389019234057935,,1.0584949297278063,Independent,5800.0,14,0,Decline,Decline,0,0,1,1,0,1,0,0
8460811,2024-12-04 02:46:27+00:00,0.29151102034321885,0.6840133978302929,0.47057796673066016,0.47151418782614196,0.3372811670434425,0.35129721659029867,,1.1240459770114943,Independent,4750.0,48265,0,Decline,Decline,0,0,1,1,0,1,0,0
8564893,2025-01-14 23:28:53+00:00,0.30072807551685027,0.6630579088556255,0.47058430417185526,0.605638772419931,0.27775640912627786,0.4775901814136174,,0.999855435620663,Franchise,4300.0,8,0,Decline,Decline,0,0,1,1,0,1,0,0
8508942,2024-12-19 23:52:18+00:00,0.27704544279747917,0.7197625005877308,0.470600332815063,0.6699839474961856,0.3372811670434425,0.6415553331714613,,1.0742857142857143,Independent,5000.0,95479,0,Decline,Decline,0,0,1,1,0,1,0,0
8489553,2024-12-15 05:27:01+00:00,0.309517856047951,0.6442706655521852,0.4706153292744652,0.6637592404350261,0.39004257415648635,0.5718872915610743,,1.4341333333333333,Franchise,6433.0,50618,0,Decline,Decline,0,0,1,1,0,1,0,0
8539404,2025-01-04 00:41:40+00:00,0.2968250746832531,0.6720424606243889,0.4707705664137573,0.5259097005360638,0.3372811670434425,0.5035944135772578,,1.0362297496318116,Independent,3500.0,54985,0,Decline,Decline,0,0,1,1,0,1,0,0
8461069,2024-12-04 03:45:05+00:00,0.2864976858134311,0.6962858703548839,0.4707829256301852,0.5016093227715082,0.3501845945669622,0.38801676259828666,,1.232621359223301,Independent,3700.0,81862,0,Decline,Decline,0,0,1,1,0,1,0,0
8506527,2024-12-19 00:57:59+00:00,0.30040886197314626,0.6641096722902087,0.4708304568722232,0.5221280127763186,0.39004257415648635,0.5781847577828494,,1.2608979591836735,Independent,6278.0,50852,0,Decline,Decline,0,0,1,1,0,1,0,0
8506586,2024-12-19 01:11:10+00:00,0.27541700375850175,0.7243806752126706,0.4708359421484165,0.4360501072605443,0.3372811670434425,0.3248750364877939,,1.042406015037594,Independent,5000.0,65000,0,Decline,D,0,1,1,0,0,0,0,1
8574775,2025-01-18 02:55:45+00:00,0.2747602412858858,0.726275669398324,0.47094196046692605,0.5239046528867153,0.3372811670434425,0.5016744436772181,,1.0762886597938144,Franchise,7550.83,84615,0,Decline,Decline,0,0,1,1,0,1,0,0
8547862,2025-01-07 23:28:03+00:00,0.2995107989921168,0.66636984233582,0.4710205148093155,0.30671004151358355,0.3501845945669622,0.23725363936008287,,1.2415020202394633,Franchise,5757.0,25,0,Decline,B,0,1,1,0,0,0,0,1
8438066,2024-12-03 02:41:15+00:00,0.3027385940864971,0.659329968807295,0.47106692159812213,0.6420142344170945,0.6052945473058466,0.8584188989777439,,2.0,Franchise,4800.0,38883,0,Decline,Decline,0,0,1,1,0,1,0,0
8461884,2024-12-04 07:27:43+00:00,0.2800957691312671,0.7127068344488732,0.47111775874575995,0.5280343099439145,0.39004257415648635,0.45494825980461195,,1.2644940867279895,Franchise,5200.0,101172,0,Decline,Decline,0,0,1,1,0,1,0,0
8465236,2024-12-06 00:37:23+00:00,0.2850037062865668,0.7005518873445024,0.4711973270405888,0.48283707434606316,0.39004257415648635,0.5346754628140498,,1.3269902912621359,Independent,9319.0,87480,0,Decline,Decline,0,0,1,1,0,1,0,0
8556629,2025-01-11 02:32:52+00:00,0.2786388450597971,0.7165711073212349,0.4712083279634127,0.64864143574217,0.3501845945669622,0.5017525364025734,,1.19,Independent,11947.0,66636,0,Decline,Decline,0,0,1,1,0,1,0,0
8434340,2024-12-01 00:17:02+00:00,0.2956028056103132,0.6754845453325485,0.4712332991222312,0.47359891945649885,0.3501845945669622,0.4708530302141708,,1.1499811676082863,Independent,4171.0,63023,0,Decline,Decline,0,0,1,1,0,1,0,0
8566587,2025-01-15 05:18:10+00:00,0.3281955342267352,0.6084176333082612,0.4712446824639067,0.40645418943706346,0.3501845945669622,0.314410102783756,,1.1989886660854403,Franchise,4470.0,34817,0,Decline,C,0,1,1,0,0,0,0,1
8471834,2024-12-08 03:14:58+00:00,0.29754175849553727,0.6711224195519923,0.47126118991509963,0.7414375173411046,0.3372811670434425,0.5524010577887227,,1.1032425818293057,Franchise,3600.0,103695,0,Decline,Decline,0,0,1,1,0,1,0,0
8488698,2024-12-15 02:41:57+00:00,0.27458040743566076,0.7276695171209911,0.47153695027543774,0.2174654650687982,0.39004257415648635,0.18736573180473606,,1.27,Franchise,6250.0,0,0,Decline,B,0,1,1,0,0,0,0,1
