,No,Yes,description
sd55s__tu,6.4825174825174825,6.438735177865612,
sd56s__tu,6.516129032258065,6.463414634146342,
sd25s__tu,5.592334494773519,5.461240310077519,
sd58s__tu,6.356877323420075,6.336206896551724,
sd59s__tu,6.271698113207547,6.267543859649122,
sd60s__tu,0.0007727975270479134,0.0,
sd61s__tu,99.05226480836237,98.99612403100775,
sd62s__tu,97.99303135888502,97.00387596899225,
sd63s__tu,120.32752613240419,116.45736434108527,
sd64s__tu,0.0,0.0,
sd65s__tu,45355.289198606275,36618.441860465115,
sd57s__tu,6.509157509157509,6.460251046025105,
sd26s__tu,5.560553633217993,5.463320463320463,
sd27s__tu,5.567474048442906,5.463320463320463,
sd28s__tu,5.567474048442906,5.463320463320463,
sd29s__tu,5.567474048442906,5.463320463320463,
sd35s__tu,12633.494773519164,11151.279069767443,
sd36s__tu,566.0952380952381,546.2,
sd37s__tu,1.453924914675768,1.7307692307692308,
sd38s__tu,0.9651567944250871,0.9844961240310077,
sd48s__tu,0.8225255972696246,0.8615384615384616,
sd40s__tu,0.9896193771626297,1.0,
sd41s__tu,20191.006968641115,16384.9496124031,
sd42s__tu,870.7952218430034,807.2461538461539,
sd43s__tu,2.9829351535836177,1.7192307692307693,
sd44s__tu,71.38566552901024,61.323076923076925,
sd45s__tu,122.5665529010239,111.11153846153846,
sd46s__tu,0.8225255972696246,0.8653846153846154,
sd47s__tu,0.8225255972696246,0.8653846153846154,
sd39s__tu,0.9895470383275261,0.9844961240310077,
trv06__tu,5.145990227540275,6.042440178806205,Number of months non-mortgage balance increases last 12 months
trv07__tu,1.1758671503060532,1.1851977209905793,Number of non-mortgage balance decreases last month
trv09__tu,0.9414383561643835,0.8470925080100893,Number of non-mortgage balance decreases YOY
trv11__tu,0.6334520471824404,0.6805735580038885,Number of revolving high credit increases last month
trv12__tu,1.781785479911528,1.9225428174664403,Number of revolving high credit increases last 3 months
trv14__tu,3.5194038052064016,3.9470911086717893,Number of months revolving high credit increases last 12 months
trv16__tu,0.07789628539904377,0.0843996062992126,Number of bankcard credit limit increases last 3 months
sr66s__tu,33252.73640167364,24809.88950276243,
trv18__tu,0.25124028830852757,0.2535569105691057,Number of months bankcard credit limit increases last 12 months
trv19__tu,0.002578341927806426,0.0022745517795022745,Number of bankcard credit limit decreases last month
trv20__tu,0.0073924236851783745,0.004921259842519685,Number of bankcard credit limit decreases last 3 months
trv21__tu,0.021837257533243868,0.015820543093270367,Number of bankcard credit limit decreases YOY
trv22__tu,0.0271147305688165,0.01595528455284553,Number of months bankcard credit limit decreases last 12 months
trv23__tu,0.824977618621307,0.752895752895753,Number of mortgages with a balance decrease 6 months ago to last month
rvlr02__tu,26.42457362311251,19.043530113297557,Retail revolver trade utilization last month
rvlr03__tu,667.395232176152,446.1801357627724,Total bankcard revolver trade balance
trv17__tu,0.27607661339514455,0.2538370720188902,Number of bankcard credit limit increases YOY
agg819__tu,158.7942137190854,150.9560117302053,Aggregate bankcard actual payment for month 19
agg820__tu,159.31991514187217,152.5069008782936,Aggregate bankcard actual payment for month 20
agg821__tu,156.09210098602233,141.6794682422452,Aggregate bankcard actual payment for month 21
agg822__tu,159.6038331579239,137.94242709313264,Aggregate bankcard actual payment for month 22
agg823__tu,162.627006025114,159.19064259367113,Aggregate bankcard actual payment for month 23
agg824__tu,165.90351885924562,151.45140562248997,Aggregate bankcard actual payment for month 24
agg901__tu,0.9533616290399828,1.1581121881455585,Number of aggregate non-mortgage balance increases over last 3 months
agg902__tu,1.3739492328780698,1.3586524709995234,Number of aggregate non-mortgage balance decreases over last 3 months
trv05__tu,1.2178310502283105,1.25311882200559,Number of non-mortgage trades with a balance increase YOY
agg904__tu,0.4395286003768353,0.5195011615111872,Number of aggregate non-mortgage credit line decreases over last 3 months
agg905__tu,94.20702327232166,97.76489910221562,Average aggregate bankcard utilization over last 3 months
agg906__tu,89.8765053252419,93.66685897944608,Average aggregate bankcard utilization over last 12 months
agg907__tu,2609.4998854699547,2029.75568226197,Max aggregate bankcard balance over last 3 months
agg908__tu,2749.2711607927363,2171.8858712007222,Max aggregate bankcard balance over last 12 months
agg909__tu,3.8642487552474862,3.909644899187481,Months since max aggregate bankcard balance over last 12 months
agg910__tu,101.67489910257059,106.0083584548225,Max aggregate bankcard utilization over last 3 months
trv02__tu,5.150220344834589,5.5430269043327325,Number of months overlimit on a bankcard over last 12 months
agg903__tu,0.44562551103843007,0.5940824061621225,Number of aggregate non-mortgage credit line increases over last 3 months
walshr08__tu,10.398776405233535,10.440931498996848,Max wallet share shift in last 12 months
walshr09__tu,842.8064672819374,856.8125339120999,Months since most recent wallet share shift > 25% in last 24 months
walshr10__tu,962.7981403094858,967.6823114487249,Months since most recent wallet share shift > 50% in last 24 months
paymnt01__tu,0.5318649451080577,0.5405951363530417,Number of prepayments on installment loans last 3 months
paymnt02__tu,2.0930970263798785,2.0269775638853114,Number of prepayments on installment loans last 12 months
paymnt03__tu,256.25909483657597,157.28864227154568,Total amount of prepayments on installment loans last month
paymnt04__tu,622.5521876222698,452.92999766917876,Total amount of prepayments on installment loans last 3 months
paymnt06__tu,1.840671020310347,2.2062575941676794,Ratio of actual to minimum payment over last 6 months for installment trades
rvlr04__tu,130.78608047615475,97.91491962019366,Total retail revolver trade balance
paymnt09__tu,3.4570922045975063,3.7998400457012282,Ratio of actual to minimum payment for bankcard trades last month
balmag03__tu,334.1408614668219,341.35103244837757,
balmag04__tu,292.58217821782176,273.23658536585367,
utlmag01__tu,265.35350043215215,286.5298850574713,
utlmag02__tu,326.8543388429752,320.30254350736277,
utlmag03__tu,332.1913652275379,334.9895988112927,
utlmag04__tu,299.1035196687371,272.3246753246753,
pdmag1a__tu,345.4194961664841,347.0025906735751,
paymnt08__tu,3.256343258159024,3.667348006101547,Ratio of actual to minimum payment for revolving trades last month
rvlr05__tu,38.14614862242918,29.324934971098266,Ratio of bankcard revolver trade balance to total bankcard balance
rvlr06__tu,37.89604006868918,28.070816247582204,Ratio of retail revolver trade balance to total retail balance
rvlr07__tu,0.422096211598366,0.3506112469437653,Number of bankcard revolver trades over last month
rvlr09__tu,0.5978064203241872,0.5216381418092909,Number of bankcard revolver trades over last 6 months
rvlr11__tu,0.11819566490919742,0.08779631255487269,Number of retail revolver trades over last month
rvlr12__tu,0.15688342120679555,0.11659350307287093,Number of retail revolver trades over last 3 months
rvlr13__tu,0.1799882835383714,0.1346795434591747,Number of retail revolver trades over last 6 months
rvlr29__tu,685.2334408983231,541.6327628361859,Bankcard balance for bankcard with highest balance
walshr07__tu,5.15327601446364,5.309378744875434,Max wallet share shift in last 3 months
rvlr31__tu,91.01324355076383,73.23031784841076,Bankcard balance for bankcard with third highest balance
rvlr33__tu,23.703400421555276,20.7320293398533,Bankcard balance for bankcard with fifth highest balance
walshr01__tu,0.017751991686872186,0.014987800627396306,Number of bankcard wallet share shifts > 25% last month
walshr02__tu,0.04323021293692246,0.03342794071270892,Number of bankcard wallet share shifts > 25% last 3 months
walshr03__tu,0.1399020539434252,0.12869016910289482,Number of bankcard wallet share shifts > 25% last 12 months
walshr04__tu,0.0027710426047800486,0.001742767514813524,Number of bankcard wallet share shifts > 50% last month
walshr05__tu,0.008115709120128566,0.005045726900031536,Number of bankcard wallet share shifts > 50% last 3 months
walshr06__tu,0.025509831152693518,0.019776440240756664,Number of bankcard wallet share shifts > 50% last 12 months
rvlr30__tu,209.89099252019176,164.61760391198044,Bankcard balance for bankcard with second highest balance
agg609__tu,2840.8362778766186,2402.7694315545245,Aggregate bankcard credit line for month 9
agg610__tu,2890.6317154811713,2407.9892820437526,Aggregate bankcard credit line for month 10
agg611__tu,2904.127270417884,2423.1481094006876,Aggregate bankcard credit line for month 11
agg612__tu,2928.591321853851,2448.737121212121,Aggregate bankcard credit line for month 12
agg613__tu,2954.3805715273875,2471.129709697344,Aggregate bankcard credit line for month 13
agg615__tu,2979.0470666371484,2525.199710796915,Aggregate bankcard credit line for month 15
agg616__tu,2986.926879505664,2515.3023821098686,Aggregate bankcard credit line for month 16
agg617__tu,3002.4147949440758,2523.7489256198346,Aggregate bankcard credit line for month 17
agg818__tu,157.943141254462,154.01137694495566,Aggregate bankcard actual payment for month 18
agg619__tu,3017.3099837095647,2506.335995921142,Aggregate bankcard credit line for month 19
agg620__tu,3050.540385617509,2536.615210581274,Aggregate bankcard credit line for month 20
agg621__tu,3056.2876159354128,2521.7485895627647,Aggregate bankcard credit line for month 21
agg622__tu,3059.6235902943904,2547.282092483485,Aggregate bankcard credit line for month 22
agg623__tu,3052.48271256863,2576.6857299470125,Aggregate bankcard credit line for month 23
agg701__tu,968.0468308754314,771.54136,Aggregate bankcard amount past due for month 1
agg702__tu,967.6064018490647,784.8972139795582,Aggregate bankcard amount past due for month 2
agg703__tu,937.2441646781316,768.7158506783518,Aggregate bankcard amount past due for month 3
agg618__tu,3012.8859810505014,2483.642976868924,Aggregate bankcard credit line for month 18
agg512__tu,2345.3431500111074,1793.3872897967606,Aggregate bankcard balances for month 12
agg514__tu,2306.4609122118686,1746.5609965635738,Aggregate bankcard balances for month 14
agg515__tu,2282.103949205505,1743.8039020064296,Aggregate bankcard balances for month 15
agg516__tu,2256.9105282675387,1726.580451977401,Aggregate bankcard balances for month 16
agg517__tu,2248.436882546652,1715.4729052557977,Aggregate bankcard balances for month 17
agg519__tu,2210.2147965474724,1691.9907294462064,Aggregate bankcard balances for month 19
agg520__tu,2206.1859931113663,1699.8559247648902,Aggregate bankcard balances for month 20
agg521__tu,2187.172291750283,1674.7348484848485,Aggregate bankcard balances for month 21
agg608__tu,2820.491715660075,2395.7672857142857,Aggregate bankcard credit line for month 8
agg523__tu,2137.8792388847023,1674.6012590409857,Aggregate bankcard balances for month 23
agg524__tu,2122.3756613756614,1656.8949400248173,Aggregate bankcard balances for month 24
agg601__tu,2593.2821723305346,2189.7459918640825,Aggregate bankcard credit line for month 1
agg602__tu,2592.125268028439,2268.243674089069,Aggregate bankcard credit line for month 2
agg603__tu,2635.7518290113762,2279.537740760021,Aggregate bankcard credit line for month 3
agg604__tu,2672.091773379899,2313.8478347238774,Aggregate bankcard credit line for month 4
agg605__tu,2698.934750039426,2338.902412724087,Aggregate bankcard credit line for month 5
agg606__tu,2735.2039703228393,2355.076529907446,Aggregate bankcard credit line for month 6
agg522__tu,2166.7513166679028,1662.410621085595,Aggregate bankcard balances for month 22
agg723__tu,566.0023845571536,506.9111802081925,Aggregate bankcard amount past due for month 23
agg724__tu,560.8605322959596,498.9495553085047,Aggregate bankcard amount past due for month 24
agg802__tu,143.2466839570211,210.08014758634826,Aggregate bankcard actual payment for month 2
agg803__tu,141.28902809415337,207.20059215396003,Aggregate bankcard actual payment for month 3
agg804__tu,138.56588756018016,202.720207253886,Aggregate bankcard actual payment for month 4
agg805__tu,139.64300243289594,200.13724594656316,Aggregate bankcard actual payment for month 5
agg806__tu,143.1344731218149,199.13610785463072,Aggregate bankcard actual payment for month 6
agg807__tu,145.75879904125142,195.80262040519227,Aggregate bankcard actual payment for month 7
agg704__tu,905.9005080676679,754.0860243055556,Aggregate bankcard amount past due for month 4
agg809__tu,144.0010400866739,182.62029835522122,Aggregate bankcard actual payment for month 9
agg810__tu,145.1815586013003,174.64469347396178,Aggregate bankcard actual payment for month 10
agg811__tu,146.11786355475763,174.78832515002728,Aggregate bankcard actual payment for month 11
agg813__tu,150.53349093774625,170.54592571264038,Aggregate bankcard actual payment for month 13
agg814__tu,152.83037866969224,178.31222579701668,Aggregate bankcard actual payment for month 14
agg815__tu,156.91764932377149,158.5455374790938,Aggregate bankcard actual payment for month 15
agg816__tu,158.64143896206016,167.51013147718484,Aggregate bankcard actual payment for month 16
agg817__tu,153.49859887910327,158.4598091541323,Aggregate bankcard actual payment for month 17
agg808__tu,145.49456382159062,186.17474156183835,Aggregate bankcard actual payment for month 8
agg705__tu,879.1502751718042,737.0560938750111,Aggregate bankcard amount past due for month 5
agg706__tu,854.1289777855417,715.5915403467369,Aggregate bankcard amount past due for month 6
agg707__tu,829.3538361354488,704.1357554357926,Aggregate bankcard amount past due for month 7
agg708__tu,805.3085365486966,695.5946894262684,Aggregate bankcard amount past due for month 8
agg709__tu,782.984691854969,680.8909566734516,Aggregate bankcard amount past due for month 9
agg710__tu,754.2170350904313,664.9238860772056,Aggregate bankcard amount past due for month 10
agg711__tu,728.973324127542,651.9953051643192,Aggregate bankcard amount past due for month 11
agg712__tu,702.0648089171974,628.6381565289599,Aggregate bankcard amount past due for month 12
agg722__tu,573.895044709389,504.1615789473684,Aggregate bankcard amount past due for month 22
agg714__tu,671.5311628212281,597.286038715259,Aggregate bankcard amount past due for month 14
agg715__tu,654.8966322886419,583.0702008928571,Aggregate bankcard amount past due for month 15
agg716__tu,638.6465350892041,567.4565019357777,Aggregate bankcard amount past due for month 16
